transaction_id,source_account_id,destination_account_id,amount,timestamp,transaction_type,is_suspicious,scenario_id
BANK-TXN-00007816,ACCOUNT-001739,ACCOUNT-001823,22600,2026-07-09T14:08:00Z,UPI,False,
BANK-TXN-00007817,ACCOUNT-001663,ACCOUNT-000158,19000,2026-07-04T09:41:00Z,NEFT,False,
BANK-TXN-00007818,ACCOUNT-001951,ACCOUNT-001726,7200,2026-08-22T16:39:00Z,RTGS,False,
BANK-TXN-00007819,ACCOUNT-001896,ACCOUNT-001748,7800,2026-07-23T17:01:00Z,UPI,False,
BANK-TXN-00007820,ACCOUNT-000524,ACCOUNT-000895,6000,2026-07-05T12:36:00Z,UPI,False,
BANK-TXN-00007821,ACCOUNT-001430,ACCOUNT-000987,40000,2026-07-10T20:41:00Z,UPI,False,
BANK-TXN-00007822,ACCOUNT-001649,ACCOUNT-000729,6800,2026-07-17T02:12:00Z,IMPS,False,
BANK-TXN-00007823,ACCOUNT-000350,ACCOUNT-001418,31600,2026-08-23T13:10:00Z,RTGS,False,
BANK-TXN-00007824,ACCOUNT-000302,ACCOUNT-CMP-000001,2500,2026-07-23T09:26:00Z,UPI,False,
BANK-TXN-00007825,ACCOUNT-000988,ACCOUNT-000171,26000,2026-06-10T04:19:00Z,IMPS,False,
BANK-TXN-00007826,ACCOUNT-000388,ACCOUNT-000595,5400,2026-06-24T09:02:00Z,UPI,False,
BANK-TXN-00007827,ACCOUNT-000096,ACCOUNT-000252,8600,2026-07-15T13:39:00Z,IMPS,False,
BANK-TXN-00007828,ACCOUNT-000380,ACCOUNT-001899,17100,2026-08-17T18:13:00Z,NEFT,False,
BANK-TXN-00007829,ACCOUNT-000523,ACCOUNT-000010,15400,2026-08-17T13:17:00Z,NEFT,False,
BANK-TXN-00007830,ACCOUNT-000953,ACCOUNT-001252,51300,2026-08-21T07:34:00Z,UPI,False,
BANK-TXN-00007831,ACCOUNT-001049,ACCOUNT-000494,19000,2026-07-16T10:13:00Z,RTGS,False,
BANK-TXN-00007832,ACCOUNT-001321,ACCOUNT-001941,24300,2026-07-31T12:40:00Z,UPI,False,
BANK-TXN-00007833,ACCOUNT-001568,ACCOUNT-001256,31600,2026-07-02T09:11:00Z,UPI,False,
BANK-TXN-00007834,ACCOUNT-001503,ACCOUNT-000599,4700,2026-08-08T08:19:00Z,IMPS,False,
BANK-TXN-00007835,ACCOUNT-000622,ACCOUNT-000437,33300,2026-07-10T10:09:00Z,UPI,False,
BANK-TXN-00007836,ACCOUNT-000524,ACCOUNT-001199,11500,2026-06-26T03:27:00Z,NEFT,False,
BANK-TXN-00007837,ACCOUNT-001823,ACCOUNT-001888,48200,2026-07-02T10:19:00Z,NEFT,False,
BANK-TXN-00007838,ACCOUNT-001898,ACCOUNT-000372,55400,2026-07-19T15:12:00Z,UPI,False,
BANK-TXN-00007839,ACCOUNT-000012,ACCOUNT-001113,63300,2026-07-08T01:27:00Z,UPI,False,
BANK-TXN-00007840,ACCOUNT-000221,ACCOUNT-001733,6800,2026-06-12T03:17:00Z,UPI,False,
BANK-TXN-00007841,ACCOUNT-000146,ACCOUNT-001323,7900,2026-06-07T10:23:00Z,UPI,False,
BANK-TXN-00007842,ACCOUNT-000444,ACCOUNT-000900,9600,2026-08-15T23:00:00Z,IMPS,False,
BANK-TXN-00007843,ACCOUNT-001622,ACCOUNT-000754,11800,2026-06-11T08:48:00Z,NEFT,False,
BANK-TXN-00007844,ACCOUNT-001146,ACCOUNT-001736,15200,2026-06-27T13:57:00Z,NEFT,False,
BANK-TXN-00007845,ACCOUNT-000086,ACCOUNT-001153,500,2026-07-28T13:46:00Z,UPI,False,
BANK-TXN-00007846,ACCOUNT-001653,ACCOUNT-000835,99000,2026-07-24T06:54:00Z,UPI,False,
BANK-TXN-00007847,ACCOUNT-001455,ACCOUNT-001156,1400,2026-06-05T14:18:00Z,UPI,False,
BANK-TXN-00007848,ACCOUNT-000672,ACCOUNT-001087,5900,2026-08-27T13:11:00Z,IMPS,False,
BANK-TXN-00007849,ACCOUNT-001582,ACCOUNT-001584,500,2026-06-22T03:43:00Z,RTGS,False,
BANK-TXN-00007850,ACCOUNT-000935,ACCOUNT-000159,9500,2026-08-04T03:12:00Z,UPI,False,
BANK-TXN-00007851,ACCOUNT-001268,ACCOUNT-000942,40100,2026-08-16T10:34:00Z,UPI,False,
BANK-TXN-00007852,ACCOUNT-000953,ACCOUNT-000976,2700,2026-05-31T15:47:00Z,NEFT,False,
BANK-TXN-00007853,ACCOUNT-001628,ACCOUNT-000294,32900,2026-07-02T13:50:00Z,UPI,False,
BANK-TXN-00007854,ACCOUNT-000097,ACCOUNT-000173,96600,2026-08-23T23:35:00Z,IMPS,False,
BANK-TXN-00007855,ACCOUNT-000907,ACCOUNT-000964,26400,2026-07-22T21:22:00Z,UPI,False,
BANK-TXN-00007856,ACCOUNT-000442,ACCOUNT-000271,34700,2026-07-12T08:16:00Z,IMPS,False,
BANK-TXN-00007857,ACCOUNT-000147,ACCOUNT-001115,96600,2026-08-27T14:00:00Z,UPI,False,
BANK-TXN-00007858,ACCOUNT-000500,ACCOUNT-001661,200,2026-07-01T21:29:00Z,UPI,False,
BANK-TXN-00007859,ACCOUNT-001883,ACCOUNT-000307,9400,2026-08-11T17:53:00Z,UPI,False,
BANK-TXN-00007860,ACCOUNT-001698,ACCOUNT-000447,800,2026-06-11T21:54:00Z,NEFT,False,
BANK-TXN-00007861,ACCOUNT-001705,ACCOUNT-000157,39400,2026-06-20T02:14:00Z,UPI,False,
BANK-TXN-00007862,ACCOUNT-000551,ACCOUNT-001488,48400,2026-06-14T18:10:00Z,UPI,False,
BANK-TXN-00007863,ACCOUNT-001262,ACCOUNT-001062,1900,2026-06-28T04:58:00Z,IMPS,False,
BANK-TXN-00007864,ACCOUNT-000163,ACCOUNT-000168,57600,2026-07-05T15:49:00Z,IMPS,False,
BANK-TXN-00007865,ACCOUNT-000744,ACCOUNT-000230,8700,2026-06-17T13:11:00Z,NEFT,False,
BANK-TXN-00007866,ACCOUNT-001039,ACCOUNT-001293,5600,2026-07-10T17:32:00Z,UPI,False,
BANK-TXN-00007867,ACCOUNT-001791,ACCOUNT-000993,16400,2026-08-26T04:51:00Z,NEFT,False,
BANK-TXN-00007868,ACCOUNT-001612,ACCOUNT-001669,1100,2026-06-13T13:40:00Z,IMPS,False,
BANK-TXN-00007869,ACCOUNT-001892,ACCOUNT-001514,83900,2026-08-08T03:55:00Z,RTGS,False,
BANK-TXN-00007870,ACCOUNT-000291,ACCOUNT-001876,52500,2026-07-18T04:44:00Z,UPI,False,
BANK-TXN-00007871,ACCOUNT-000956,ACCOUNT-001941,1100,2026-07-15T09:39:00Z,UPI,False,
BANK-TXN-00007872,ACCOUNT-000516,ACCOUNT-001333,14500,2026-08-11T12:45:00Z,UPI,False,
BANK-TXN-00007873,ACCOUNT-001351,ACCOUNT-000949,37700,2026-06-09T14:28:00Z,NEFT,False,
BANK-TXN-00007874,ACCOUNT-001729,ACCOUNT-001406,2600,2026-08-04T17:51:00Z,UPI,False,
BANK-TXN-00007875,ACCOUNT-000423,ACCOUNT-001261,5000,2026-06-08T17:45:00Z,UPI,False,
BANK-TXN-00007876,ACCOUNT-000921,ACCOUNT-000872,6100,2026-06-30T15:27:00Z,UPI,False,
BANK-TXN-00007877,ACCOUNT-001002,ACCOUNT-001136,53100,2026-08-27T11:48:00Z,UPI,False,
BANK-TXN-00007878,ACCOUNT-001709,ACCOUNT-001841,4500,2026-07-21T09:46:00Z,IMPS,False,
BANK-TXN-00007879,ACCOUNT-000792,ACCOUNT-000855,29400,2026-07-09T04:12:00Z,IMPS,False,
BANK-TXN-00007880,ACCOUNT-000065,ACCOUNT-001296,93400,2026-08-08T01:15:00Z,UPI,False,
BANK-TXN-00007881,ACCOUNT-001333,ACCOUNT-000639,1700,2026-06-11T09:02:00Z,IMPS,False,
BANK-TXN-00007882,ACCOUNT-001010,ACCOUNT-000252,16500,2026-07-06T14:22:00Z,RTGS,False,
BANK-TXN-00007883,ACCOUNT-000657,ACCOUNT-001307,20400,2026-06-25T04:14:00Z,UPI,False,
BANK-TXN-00007884,ACCOUNT-000946,ACCOUNT-001469,27800,2026-08-13T15:08:00Z,UPI,False,
BANK-TXN-00007885,ACCOUNT-000522,ACCOUNT-000343,9000,2026-06-30T11:23:00Z,NEFT,False,
BANK-TXN-00007886,ACCOUNT-001068,ACCOUNT-001862,7900,2026-06-30T06:51:00Z,IMPS,False,
BANK-TXN-00007887,ACCOUNT-000873,ACCOUNT-000657,13200,2026-07-27T06:26:00Z,UPI,False,
BANK-TXN-00007888,ACCOUNT-000625,ACCOUNT-001574,42600,2026-06-13T06:42:00Z,UPI,False,
BANK-TXN-00007889,ACCOUNT-001287,ACCOUNT-000564,4700,2026-06-07T20:03:00Z,UPI,False,
BANK-TXN-00007890,ACCOUNT-001318,ACCOUNT-000206,24400,2026-07-21T15:34:00Z,UPI,False,
BANK-TXN-00007891,ACCOUNT-001842,ACCOUNT-001875,6300,2026-08-03T10:25:00Z,UPI,False,
BANK-TXN-00007892,ACCOUNT-000510,ACCOUNT-000626,19900,2026-07-17T07:47:00Z,UPI,False,
BANK-TXN-00007893,ACCOUNT-001657,ACCOUNT-000332,99300,2026-08-12T06:27:00Z,IMPS,False,
BANK-TXN-00007894,ACCOUNT-000851,ACCOUNT-001672,17700,2026-07-13T06:18:00Z,IMPS,False,
BANK-TXN-00007895,ACCOUNT-001300,ACCOUNT-000305,9400,2026-06-04T23:10:00Z,IMPS,False,
BANK-TXN-00007896,ACCOUNT-000002,ACCOUNT-000232,41300,2026-08-03T15:20:00Z,UPI,False,
BANK-TXN-00007897,ACCOUNT-001623,ACCOUNT-001253,37300,2026-08-19T03:17:00Z,RTGS,False,
BANK-TXN-00007898,ACCOUNT-000204,ACCOUNT-001873,2300,2026-07-20T03:53:00Z,IMPS,False,
BANK-TXN-00007899,ACCOUNT-001083,ACCOUNT-000222,5400,2026-06-08T13:51:00Z,UPI,False,
BANK-TXN-00007900,ACCOUNT-001249,ACCOUNT-000560,23900,2026-08-08T10:53:00Z,UPI,False,
BANK-TXN-00007901,ACCOUNT-001480,ACCOUNT-001884,2500,2026-07-08T14:24:00Z,UPI,False,
BANK-TXN-00007902,ACCOUNT-001230,ACCOUNT-000919,45900,2026-06-08T13:37:00Z,IMPS,False,
BANK-TXN-00007903,ACCOUNT-001543,ACCOUNT-001609,11600,2026-08-11T17:09:00Z,UPI,False,
BANK-TXN-00007904,ACCOUNT-001923,ACCOUNT-001237,4200,2026-06-18T05:57:00Z,IMPS,False,
BANK-TXN-00007905,ACCOUNT-000543,ACCOUNT-000604,37400,2026-07-31T23:52:00Z,UPI,False,
BANK-TXN-00007906,ACCOUNT-001537,ACCOUNT-000029,64800,2026-06-03T13:35:00Z,UPI,False,
BANK-TXN-00007907,ACCOUNT-001318,ACCOUNT-000846,58800,2026-06-09T17:00:00Z,UPI,False,
BANK-TXN-00007908,ACCOUNT-000405,ACCOUNT-001914,35600,2026-08-07T03:09:00Z,IMPS,False,
BANK-TXN-00007909,ACCOUNT-001424,ACCOUNT-001314,4800,2026-08-16T19:45:00Z,UPI,False,
BANK-TXN-00007910,ACCOUNT-000696,ACCOUNT-000469,27000,2026-06-13T11:06:00Z,UPI,False,
BANK-TXN-00007911,ACCOUNT-000546,ACCOUNT-001742,13400,2026-08-05T12:03:00Z,IMPS,False,
BANK-TXN-00007912,ACCOUNT-000063,ACCOUNT-001627,19700,2026-07-11T08:09:00Z,NEFT,False,
BANK-TXN-00007913,ACCOUNT-000577,ACCOUNT-001927,94600,2026-08-03T11:48:00Z,IMPS,False,
BANK-TXN-00007914,ACCOUNT-000846,ACCOUNT-001019,87100,2026-07-21T07:52:00Z,IMPS,False,
BANK-TXN-00007915,ACCOUNT-000641,ACCOUNT-001861,64500,2026-07-20T03:38:00Z,IMPS,False,
BANK-TXN-00007916,ACCOUNT-000532,ACCOUNT-000505,47400,2026-06-18T06:42:00Z,UPI,False,
BANK-TXN-00007917,ACCOUNT-001632,ACCOUNT-001041,9100,2026-06-14T11:08:00Z,UPI,False,
BANK-TXN-00007918,ACCOUNT-001673,ACCOUNT-001244,77800,2026-07-01T02:25:00Z,UPI,False,
BANK-TXN-00007919,ACCOUNT-001896,ACCOUNT-001634,10600,2026-07-23T13:16:00Z,IMPS,False,
BANK-TXN-00007920,ACCOUNT-001921,ACCOUNT-000573,2000,2026-08-09T18:00:00Z,IMPS,False,
BANK-TXN-00007921,ACCOUNT-001252,ACCOUNT-000819,36400,2026-08-13T18:07:00Z,UPI,False,
BANK-TXN-00007922,ACCOUNT-001639,ACCOUNT-000573,4700,2026-07-12T16:13:00Z,UPI,False,
BANK-TXN-00007923,ACCOUNT-001441,ACCOUNT-001270,9700,2026-06-20T13:01:00Z,UPI,False,
BANK-TXN-00007924,ACCOUNT-000362,ACCOUNT-001740,9600,2026-08-01T15:39:00Z,NEFT,False,
BANK-TXN-00007925,ACCOUNT-000067,ACCOUNT-001528,18900,2026-06-04T08:52:00Z,NEFT,False,
BANK-TXN-00007926,ACCOUNT-001219,ACCOUNT-000686,20200,2026-06-05T16:20:00Z,IMPS,False,
BANK-TXN-00007927,ACCOUNT-000931,ACCOUNT-001726,1200,2026-06-27T08:47:00Z,NEFT,False,
BANK-TXN-00007928,ACCOUNT-000324,ACCOUNT-000638,45600,2026-07-13T10:07:00Z,UPI,False,
BANK-TXN-00007929,ACCOUNT-000453,ACCOUNT-000195,3200,2026-08-14T20:38:00Z,UPI,False,
BANK-TXN-00007930,ACCOUNT-000423,ACCOUNT-000748,24400,2026-06-18T16:51:00Z,IMPS,False,
BANK-TXN-00007931,ACCOUNT-000255,ACCOUNT-000690,17900,2026-08-17T13:23:00Z,UPI,False,
BANK-TXN-00007932,ACCOUNT-001015,ACCOUNT-001815,1500,2026-06-19T11:31:00Z,UPI,False,
BANK-TXN-00007933,ACCOUNT-001402,ACCOUNT-001811,84800,2026-06-12T16:03:00Z,IMPS,False,
BANK-TXN-00007934,ACCOUNT-001870,ACCOUNT-000116,95900,2026-07-15T06:43:00Z,IMPS,False,
BANK-TXN-00007935,ACCOUNT-000357,ACCOUNT-000678,30400,2026-07-04T17:02:00Z,IMPS,False,
BANK-TXN-00007936,ACCOUNT-001610,ACCOUNT-000575,2800,2026-08-03T08:48:00Z,UPI,False,
BANK-TXN-00007937,ACCOUNT-000316,ACCOUNT-000001,71500,2026-06-07T09:51:00Z,IMPS,False,
BANK-TXN-00007938,ACCOUNT-001355,ACCOUNT-001480,37300,2026-06-29T10:51:00Z,UPI,False,
BANK-TXN-00007939,ACCOUNT-000645,ACCOUNT-000456,5300,2026-07-09T08:10:00Z,IMPS,False,
BANK-TXN-00007940,ACCOUNT-000901,ACCOUNT-001764,40700,2026-07-14T22:36:00Z,IMPS,False,
BANK-TXN-00007941,ACCOUNT-001401,ACCOUNT-001912,66000,2026-06-07T17:14:00Z,RTGS,False,
BANK-TXN-00007942,ACCOUNT-001512,ACCOUNT-000811,17400,2026-06-23T14:05:00Z,UPI,False,
BANK-TXN-00007943,ACCOUNT-000585,ACCOUNT-001683,600,2026-06-16T15:54:00Z,UPI,False,
BANK-TXN-00007944,ACCOUNT-001550,ACCOUNT-001306,7400,2026-06-20T14:59:00Z,IMPS,False,
BANK-TXN-00007945,ACCOUNT-000257,ACCOUNT-000204,4600,2026-06-23T21:15:00Z,UPI,False,
BANK-TXN-00007946,ACCOUNT-000838,ACCOUNT-000512,3600,2026-08-07T15:37:00Z,UPI,False,
BANK-TXN-00007947,ACCOUNT-000352,ACCOUNT-000297,20200,2026-06-13T08:33:00Z,UPI,False,
BANK-TXN-00007948,ACCOUNT-001424,ACCOUNT-001834,8900,2026-08-21T04:13:00Z,UPI,False,
BANK-TXN-00007949,ACCOUNT-000897,ACCOUNT-000161,18200,2026-06-07T08:28:00Z,RTGS,False,
BANK-TXN-00007950,ACCOUNT-000631,ACCOUNT-001892,18600,2026-08-03T22:31:00Z,NEFT,False,
BANK-TXN-00007951,ACCOUNT-001564,ACCOUNT-001838,13100,2026-07-02T06:30:00Z,IMPS,False,
BANK-TXN-00007952,ACCOUNT-000602,ACCOUNT-001841,12500,2026-07-06T05:13:00Z,UPI,False,
BANK-TXN-00007953,ACCOUNT-000199,ACCOUNT-000823,15600,2026-07-28T16:49:00Z,NEFT,False,
BANK-TXN-00007954,ACCOUNT-001949,ACCOUNT-001821,2200,2026-07-28T07:48:00Z,UPI,False,
BANK-TXN-00007955,ACCOUNT-000724,ACCOUNT-000949,47300,2026-06-01T11:36:00Z,UPI,False,
BANK-TXN-00007956,ACCOUNT-000120,ACCOUNT-000383,35900,2026-07-16T22:14:00Z,UPI,False,
BANK-TXN-00007957,ACCOUNT-001918,ACCOUNT-000792,3300,2026-06-16T08:38:00Z,NEFT,False,
BANK-TXN-00007958,ACCOUNT-001458,ACCOUNT-000304,38100,2026-07-05T19:57:00Z,IMPS,False,
BANK-TXN-00007959,ACCOUNT-000763,ACCOUNT-000709,22700,2026-08-02T17:12:00Z,UPI,False,
BANK-TXN-00007960,ACCOUNT-000220,ACCOUNT-001329,10300,2026-07-26T20:17:00Z,IMPS,False,
BANK-TXN-00007961,ACCOUNT-001716,ACCOUNT-000533,23100,2026-08-03T09:27:00Z,NEFT,False,
BANK-TXN-00007962,ACCOUNT-000652,ACCOUNT-001195,3600,2026-07-10T22:00:00Z,IMPS,False,
BANK-TXN-00007963,ACCOUNT-000319,ACCOUNT-000016,8300,2026-06-24T11:36:00Z,NEFT,False,
BANK-TXN-00007964,ACCOUNT-000250,ACCOUNT-001214,8000,2026-08-01T07:23:00Z,UPI,False,
BANK-TXN-00007965,ACCOUNT-000195,ACCOUNT-001037,93000,2026-06-14T09:46:00Z,NEFT,False,
BANK-TXN-00007966,ACCOUNT-001251,ACCOUNT-001095,2700,2026-06-28T03:52:00Z,UPI,False,
BANK-TXN-00007967,ACCOUNT-000200,ACCOUNT-001737,21600,2026-06-22T01:31:00Z,UPI,False,
BANK-TXN-00007968,ACCOUNT-000017,ACCOUNT-000211,43200,2026-06-24T22:27:00Z,UPI,False,
BANK-TXN-00007969,ACCOUNT-001725,ACCOUNT-000655,12200,2026-08-12T17:52:00Z,UPI,False,
BANK-TXN-00007970,ACCOUNT-001406,ACCOUNT-001062,2600,2026-06-11T16:28:00Z,NEFT,False,
BANK-TXN-00007971,ACCOUNT-000691,ACCOUNT-001626,5400,2026-08-18T11:29:00Z,UPI,False,
BANK-TXN-00007972,ACCOUNT-001733,ACCOUNT-001259,5700,2026-07-01T03:24:00Z,UPI,False,
BANK-TXN-00007973,ACCOUNT-000282,ACCOUNT-001461,10000,2026-06-27T08:33:00Z,NEFT,False,
BANK-TXN-00007974,ACCOUNT-000702,ACCOUNT-001264,11600,2026-07-28T01:33:00Z,UPI,False,
BANK-TXN-00007975,ACCOUNT-001063,ACCOUNT-001799,41000,2026-08-12T14:12:00Z,IMPS,False,
BANK-TXN-00007976,ACCOUNT-000226,ACCOUNT-000786,8000,2026-08-01T09:31:00Z,UPI,False,
BANK-TXN-00007977,ACCOUNT-000676,ACCOUNT-000516,8400,2026-06-21T07:34:00Z,UPI,False,
BANK-TXN-00007978,ACCOUNT-001512,ACCOUNT-001936,10600,2026-08-04T14:46:00Z,UPI,False,
BANK-TXN-00007979,ACCOUNT-000581,ACCOUNT-000824,71200,2026-08-27T07:41:00Z,NEFT,False,
BANK-TXN-00007980,ACCOUNT-001035,ACCOUNT-000904,20900,2026-07-18T12:19:00Z,IMPS,False,
BANK-TXN-00007981,ACCOUNT-000624,ACCOUNT-001452,93300,2026-07-27T10:53:00Z,NEFT,False,
BANK-TXN-00007982,ACCOUNT-001001,ACCOUNT-000446,5600,2026-06-11T01:18:00Z,IMPS,False,
BANK-TXN-00007983,ACCOUNT-001832,ACCOUNT-000676,32100,2026-07-18T10:29:00Z,NEFT,False,
BANK-TXN-00007984,ACCOUNT-001843,ACCOUNT-001596,2200,2026-07-15T20:11:00Z,UPI,False,
BANK-TXN-00007985,ACCOUNT-000636,ACCOUNT-001565,86000,2026-06-04T13:57:00Z,IMPS,False,
BANK-TXN-00007986,ACCOUNT-000662,ACCOUNT-001420,42600,2026-07-06T09:02:00Z,IMPS,False,
BANK-TXN-00007987,ACCOUNT-001118,ACCOUNT-001005,27000,2026-07-25T14:04:00Z,UPI,False,
BANK-TXN-00007988,ACCOUNT-000178,ACCOUNT-000339,92700,2026-07-16T06:19:00Z,IMPS,False,
BANK-TXN-00007989,ACCOUNT-001847,ACCOUNT-001591,200,2026-06-08T15:05:00Z,UPI,False,
BANK-TXN-00007990,ACCOUNT-001591,ACCOUNT-000940,98300,2026-08-11T09:14:00Z,UPI,False,
BANK-TXN-00007991,ACCOUNT-001719,ACCOUNT-000784,2700,2026-07-13T12:50:00Z,NEFT,False,
BANK-TXN-00007992,ACCOUNT-001294,ACCOUNT-000101,7400,2026-07-29T03:46:00Z,UPI,False,
BANK-TXN-00007993,ACCOUNT-001393,ACCOUNT-000998,300,2026-07-01T15:06:00Z,NEFT,False,
BANK-TXN-00007994,ACCOUNT-001835,ACCOUNT-001401,48000,2026-06-18T15:23:00Z,UPI,False,
BANK-TXN-00007995,ACCOUNT-001582,ACCOUNT-001561,100,2026-08-14T10:15:00Z,UPI,False,
BANK-TXN-00007996,ACCOUNT-001879,ACCOUNT-001874,7100,2026-07-24T22:13:00Z,IMPS,False,
BANK-TXN-00007997,ACCOUNT-001047,ACCOUNT-000376,30000,2026-06-28T06:53:00Z,IMPS,False,
BANK-TXN-00007998,ACCOUNT-001887,ACCOUNT-000277,2800,2026-08-22T16:18:00Z,UPI,False,
BANK-TXN-00007999,ACCOUNT-000577,ACCOUNT-001846,97700,2026-07-04T07:54:00Z,UPI,False,
BANK-TXN-00008000,ACCOUNT-001042,ACCOUNT-001620,73900,2026-06-24T11:03:00Z,UPI,False,
BANK-TXN-00008001,ACCOUNT-001049,ACCOUNT-000624,40800,2026-07-15T04:20:00Z,IMPS,False,
BANK-TXN-00008002,ACCOUNT-000729,ACCOUNT-000953,1900,2026-05-31T09:55:00Z,NEFT,False,
BANK-TXN-00008003,ACCOUNT-000178,ACCOUNT-000939,4200,2026-06-12T04:34:00Z,NEFT,False,
BANK-TXN-00008004,ACCOUNT-000111,ACCOUNT-001907,6400,2026-07-11T09:02:00Z,IMPS,False,
BANK-TXN-00008005,ACCOUNT-001170,ACCOUNT-001645,5800,2026-07-14T18:26:00Z,IMPS,False,
BANK-TXN-00008006,ACCOUNT-001374,ACCOUNT-001059,38800,2026-07-09T13:06:00Z,RTGS,False,
BANK-TXN-00008007,ACCOUNT-001242,ACCOUNT-001171,1500,2026-06-22T14:59:00Z,UPI,False,
BANK-TXN-00008008,ACCOUNT-000790,ACCOUNT-001924,2100,2026-07-17T20:46:00Z,NEFT,False,
BANK-TXN-00008009,ACCOUNT-000536,ACCOUNT-000193,4700,2026-08-16T15:50:00Z,UPI,False,
BANK-TXN-00008010,ACCOUNT-000834,ACCOUNT-000766,7100,2026-08-16T00:46:00Z,UPI,False,
BANK-TXN-00008011,ACCOUNT-001153,ACCOUNT-000579,1600,2026-06-13T13:33:00Z,IMPS,False,
BANK-TXN-00008012,ACCOUNT-001292,ACCOUNT-001543,200,2026-06-17T12:16:00Z,UPI,False,
BANK-TXN-00008013,ACCOUNT-001611,ACCOUNT-001929,74400,2026-06-09T07:50:00Z,UPI,False,
BANK-TXN-00008014,ACCOUNT-001583,ACCOUNT-000650,72700,2026-08-02T10:33:00Z,UPI,False,
BANK-TXN-00008015,ACCOUNT-000294,ACCOUNT-001423,28800,2026-06-17T12:29:00Z,UPI,False,
BANK-TXN-00008016,ACCOUNT-001304,ACCOUNT-001926,20300,2026-08-03T14:20:00Z,IMPS,False,
BANK-TXN-00008017,ACCOUNT-000575,ACCOUNT-001478,15000,2026-07-30T00:53:00Z,NEFT,False,
BANK-TXN-00008018,ACCOUNT-001877,ACCOUNT-001049,24200,2026-06-09T16:04:00Z,NEFT,False,
BANK-TXN-00008019,ACCOUNT-001313,ACCOUNT-001181,5400,2026-06-14T07:37:00Z,UPI,False,
BANK-TXN-00008020,ACCOUNT-001869,ACCOUNT-000104,97200,2026-08-24T10:39:00Z,UPI,False,
BANK-TXN-00008021,ACCOUNT-000098,ACCOUNT-001595,4400,2026-08-25T04:43:00Z,UPI,False,
BANK-TXN-00008022,ACCOUNT-000441,ACCOUNT-000829,43500,2026-07-27T16:45:00Z,UPI,False,
BANK-TXN-00008023,ACCOUNT-000159,ACCOUNT-000419,11600,2026-07-21T05:51:00Z,UPI,False,
BANK-TXN-00008024,ACCOUNT-001283,ACCOUNT-000901,47300,2026-08-13T05:24:00Z,NEFT,False,
BANK-TXN-00008025,ACCOUNT-000333,ACCOUNT-001731,40500,2026-08-19T06:10:00Z,NEFT,False,
BANK-TXN-00008026,ACCOUNT-001351,ACCOUNT-001669,59000,2026-07-22T07:19:00Z,UPI,False,
BANK-TXN-00008027,ACCOUNT-001671,ACCOUNT-000213,23800,2026-06-26T17:03:00Z,IMPS,False,
BANK-TXN-00008028,ACCOUNT-000166,ACCOUNT-001452,44600,2026-07-16T03:03:00Z,UPI,False,
BANK-TXN-00008029,ACCOUNT-000041,ACCOUNT-001500,5500,2026-06-27T07:34:00Z,UPI,False,
BANK-TXN-00008030,ACCOUNT-000561,ACCOUNT-001408,25000,2026-08-21T08:14:00Z,UPI,False,
BANK-TXN-00008031,ACCOUNT-000165,ACCOUNT-001275,12300,2026-07-06T07:20:00Z,IMPS,False,
BANK-TXN-00008032,ACCOUNT-000804,ACCOUNT-000352,26300,2026-06-28T19:38:00Z,RTGS,False,
BANK-TXN-00008033,ACCOUNT-000649,ACCOUNT-001897,44900,2026-06-01T10:16:00Z,UPI,False,
BANK-TXN-00008034,ACCOUNT-000334,ACCOUNT-001712,36800,2026-08-01T12:37:00Z,UPI,False,
BANK-TXN-00008035,ACCOUNT-001811,ACCOUNT-000949,79200,2026-08-13T16:24:00Z,RTGS,False,
BANK-TXN-00008036,ACCOUNT-001750,ACCOUNT-001422,3200,2026-06-06T03:10:00Z,UPI,False,
BANK-TXN-00008037,ACCOUNT-001522,ACCOUNT-000980,41300,2026-08-28T08:12:00Z,UPI,False,
BANK-TXN-00008038,ACCOUNT-000261,ACCOUNT-000351,44800,2026-06-07T12:05:00Z,UPI,False,
BANK-TXN-00008039,ACCOUNT-000567,ACCOUNT-000627,15000,2026-07-16T16:28:00Z,UPI,False,
BANK-TXN-00008040,ACCOUNT-000022,ACCOUNT-000450,2700,2026-06-12T10:28:00Z,RTGS,False,
BANK-TXN-00008041,ACCOUNT-000588,ACCOUNT-000868,54400,2026-07-16T04:41:00Z,IMPS,False,
BANK-TXN-00008042,ACCOUNT-001752,ACCOUNT-001107,23000,2026-07-06T10:14:00Z,UPI,False,
BANK-TXN-00008043,ACCOUNT-000557,ACCOUNT-001234,9600,2026-08-04T08:00:00Z,IMPS,False,
BANK-TXN-00008044,ACCOUNT-000342,ACCOUNT-000775,74100,2026-06-19T04:35:00Z,UPI,False,
BANK-TXN-00008045,ACCOUNT-001403,ACCOUNT-000424,38600,2026-06-29T13:13:00Z,UPI,False,
BANK-TXN-00008046,ACCOUNT-001759,ACCOUNT-000588,47700,2026-07-18T11:16:00Z,UPI,False,
BANK-TXN-00008047,ACCOUNT-000009,ACCOUNT-001188,15200,2026-08-10T15:34:00Z,UPI,False,
BANK-TXN-00008048,ACCOUNT-001035,ACCOUNT-000229,21700,2026-07-31T17:49:00Z,UPI,False,
BANK-TXN-00008049,ACCOUNT-000530,ACCOUNT-000156,16100,2026-08-11T17:35:00Z,IMPS,False,
